# CRC simbol yang diminta modul vendor Infinity-X 3.12 (vendor_dlkm + vendor_boot), format: crc<TAB>simbol<TAB>contoh-modul
0xc01c8b87	sysfs_create_link	cfg80211.ko,cnss2.ko,coresight.ko...
0xe783e261	sysfs_emit	dwc3-msm.ko,qcom_q6v5_pas.ko,socinfo.ko...
0xd7fe759b	sysfs_notify	focaltech_fts.ko,machine_dlkm.ko,mi_thermal_interface.ko...
0xe2a9fbdd	sysfs_remove_bin_file	goodix_core.ko,msm_kgsl.ko,qfprom-sys.ko
0x491b1732	sysfs_remove_file_from_group	coresight.ko
0xefd0ee57	sysfs_remove_file_ns	camera.ko,focaltech_3683g.ko,gh_ctrl.ko...
0xa836e7d6	sysfs_remove_files	leds-qti-tri-led.ko,msm_kgsl.ko,mtd.ko
0xe8415b1d	sysfs_remove_group	adsp_loader_dlkm.ko,aw882xx_dlkm.ko,cdsp-loader.ko...
0x8ffa6d0a	sysfs_remove_groups	msm_drm.ko
0x9b2b597c	sysfs_remove_link	cfg80211.ko,cnss2.ko,coresight.ko...
0x3d2edd8e	sysfs_remove_link_from_group	coresight.ko
0x222e7ce2	sysfs_streq	dwc3-msm.ko,msm_kgsl.ko,qcom-dload-mode.ko...
0x4a17ed66	sysrq_mask	eud.ko,msm_geni_serial.ko
0xd4034828	system_freezable_wq	fsa4480-i2c.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0x7ab88a45	system_freezing_cnt	smcinvoke_mod.ko
0xcd91b127	system_highpri_wq	cpu_hotplug.ko,msm_qmp.ko,qcom-cpufreq-hw.ko...
0x47884890	system_power_efficient_wq	cfg80211.ko
0x015af7f4	system_state	pdr_interface.ko,qcom_sysmon.ko,rproc_qcom_common.ko
0xd4c14632	system_unbound_wq	dcvs_boost.ko,msm_kgsl.ko,qcom_wdt_core.ko...
0x2d3385d3	system_wq	adsp_loader_dlkm.ko,altmode-glink.ko,arm_smmu.ko...
0xf534ca10	task_active_pid_ns	msm_sysstats.ko
0xe034ed36	task_may_not_preempt	sched-walt.ko
0x2364c85a	tasklet_init	camera.ko,gpi.ko,ipam.ko...
0x0ea3c74e	tasklet_kill	bam_dma.ko,camera.ko,gpi.ko...
0xa07d1b3c	tasklet_setup	bam_dma.ko
0x673472ea	tasklist_lock	sched-walt.ko
0xd3fc8ec9	test_bus_enable_per_qupv3	i2c-msm-geni.ko
0x8ee87e71	test_bus_read_per_qupv3	i2c-msm-geni.ko
0x8e451d88	test_bus_select_per_qupv3	i2c-msm-geni.ko
0x211f3067	thermal_cooling_device_register	qti_cpufreq_cdev.ko,qti_devfreq_cdev.ko
0xb3aaf796	thermal_cooling_device_unregister	cdsprm.ko,cnss2.ko,cpu_hotplug.ko...
0x564fb8d2	thermal_of_cooling_device_register	cdsprm.ko,cnss2.ko,cpu_hotplug.ko...
0xfb2b43c1	thermal_pause_notifier_register	hyp_core_ctl.ko
0xe28b9a53	thermal_paused_cpumask	hyp_core_ctl.ko
0xb9d6f369	thermal_pressure	sched-walt.ko
0x12f3443b	thermal_zone_device_enable	bcl_pmic5.ko
0xa655d9b1	thermal_zone_device_register	bcl_pmic5.ko,qti_battery_charger_main.ko,wsa881x_dlkm.ko
0x45fb92db	thermal_zone_device_unregister	bcl_pmic5.ko,wsa881x_dlkm.ko
0x195d602a	thermal_zone_device_update	bcl_pmic5.ko,bcl_soc.ko,policy_engine.ko...
0xb187e086	thermal_zone_get_slope	qcom_tsens.ko
0xbb2aa579	thermal_zone_get_temp	btpower.ko,icnss2.ko,msm_kgsl.ko
0xf3095e0c	thermal_zone_get_zone_by_name	btpower.ko,icnss2.ko,msm_kgsl.ko
0x91f12448	thermal_zone_of_sensor_register	bcl_pmic5.ko,bcl_soc.ko,qti_qmi_sensor_v2.ko
0x7af676ea	thermal_zone_of_sensor_unregister	bcl_pmic5.ko,bcl_soc.ko,policy_engine.ko...
0x1939cb0f	tick_nohz_get_sleep_length	qcom_lpm.ko
0x0fff5afc	time64_to_tm	msm_drm.ko,mtdoops.ko,synx-driver.ko
0x233c0fe6	tme_hwkm_master_broadcast_transportkey	hwkm.ko
0x642e032e	to_mem_buf_vmperm	mem_buf.ko
0xea0dce63	topology_set_thermal_pressure	qcom-cpufreq-hw.ko
0xc7b3d143	topology_update_done	sched-walt.ko
0x94f82081	total_swapcache_pages	minidump.ko,msm_sysstats.ko
0x3055580c	trace_array_put	msm_kgsl.ko
0xda4276e7	trace_event_buffer_commit	arm_smmu.ko,camera.ko,cfg80211.ko...
0x90b21669	trace_event_buffer_reserve	arm_smmu.ko,camera.ko,cfg80211.ko...
0x72b15a7c	trace_event_ignore_this_pid	arm_smmu.ko,camera.ko,cfg80211.ko...
0xe79bbd92	trace_event_raw_init	arm_smmu.ko,camera.ko,cfg80211.ko...
0x9939f2b0	trace_event_reg	arm_smmu.ko,camera.ko,cfg80211.ko...
0x7381287f	trace_handle_return	arm_smmu.ko,camera.ko,cfg80211.ko...
0xc3bc72ad	trace_print_array_seq	cfg80211.ko,mem_buf_dev.ko,rmnet_core.ko...
0x99078b39	trace_print_flags_seq	msm_kgsl.ko
0xe02ba436	trace_print_hex_seq	rmnet_core.ko
0xcc5c2df4	trace_print_symbols_seq	msm_kgsl.ko,smcinvoke_mod.ko
0xb4304cd8	trace_raw_output_prep	arm_smmu.ko,camera.ko,cfg80211.ko...
0x525d0aa3	trace_seq_printf	arm_smmu.ko,camera.ko,cfg80211.ko...
0x1b5f4377	trace_seq_putc	sched-walt.ko
0x95e102ab	tracepoint_probe_register	bwmon.ko,hung_task_enh.ko,icnss2.ko...
0x9b70c6ff	tracepoint_probe_register_prio	msm_show_resume_irq.ko,qcom_lpm.ko
0xdbeeece6	tracepoint_probe_unregister	hung_task_enh.ko,icnss2.ko,qcom-pmu-lib.ko...
0x7944e0fc	tracing_off	msm_drm.ko
0x36505ade	try_module_get	chipreg.ko,coresight.ko,msm_11ad_proxy.ko...
0x21ef374c	try_wait_for_completion	frpc-adsprpc.ko,qcom_sysmon.ko
0x6c7685af	tty_flip_buffer_push	eud.ko,msm_geni_serial.ko
0x80545e76	tty_insert_flip_string_fixed_flag	msm_geni_serial.ko
0xe1e2a5b4	typec_register_partner	qti_battery_charger_main.ko
0xac96441a	typec_register_port	qti_battery_charger_main.ko
0x5f2c6469	typec_set_data_role	qti_battery_charger_main.ko
0x7e2998e7	typec_set_pwr_role	qti_battery_charger_main.ko
0x9cad8da6	typec_unregister_partner	qti_battery_charger_main.ko
0xda0a9c4c	typec_unregister_port	qti_battery_charger_main.ko
0x54db86b9	uart_add_one_port	eud.ko,msm_geni_serial.ko
0x4adf7e70	uart_console_device	msm_geni_serial.ko
0x87ff7df9	uart_console_write	msm_geni_serial.ko
0x8b45fcdf	uart_get_baud_rate	msm_geni_serial.ko
0x54a8baed	uart_insert_char	eud.ko
0x4f72a987	uart_parse_options	msm_geni_serial.ko
0x20fdd28c	uart_register_driver	eud.ko,msm_geni_serial.ko
0xc60d521f	uart_remove_one_port	eud.ko,msm_geni_serial.ko
0x8a358b9f	uart_resume_port	msm_geni_serial.ko
0xc002464f	uart_set_options	msm_geni_serial.ko
0x409bbb8e	uart_suspend_port	msm_geni_serial.ko
0xa41eebb5	uart_try_toggle_sysrq	eud.ko,msm_geni_serial.ko
0xf44a4b9c	uart_unregister_driver	eud.ko,msm_geni_serial.ko
0x97051f87	uart_update_timeout	msm_geni_serial.ko
0xf13303e4	uart_write_wakeup	msm_geni_serial.ko
0x2186ec81	uclamp_eff_value	sched-walt.ko
0x2bc68062	ucsi_connector_change	ucsi_glink.ko
0x63787739	ucsi_create	ucsi_glink.ko
0x7a43bc71	ucsi_destroy	ucsi_glink.ko
0xc4603ca2	ucsi_get_drvdata	ucsi_glink.ko
0x14fc3d73	ucsi_register	ucsi_glink.ko
0xef5d6ceb	ucsi_set_drvdata	ucsi_glink.ko
0x494fa142	ucsi_unregister	ucsi_glink.ko
0x064222d9	ufs_qcom_phy_calibrate	phy-qcom-ufs-qmp-14nm.ko,phy-qcom-ufs-qrbtc-sdm845.ko
0x41f04916	ufs_qcom_phy_ctrl_rx_linecfg	ufs_qcom.ko
0x78b43138	ufs_qcom_phy_dbg_register_dump	ufs_qcom.ko
0xba57266f	ufs_qcom_phy_dump_regs	phy-qcom-ufs-qmp-v3.ko,phy-qcom-ufs-qmp-v4-anarok.ko,phy-qcom-ufs-qmp-v4-cape.ko...
0xa174bdbd	ufs_qcom_phy_generic_probe	phy-qcom-ufs-qmp-14nm.ko,phy-qcom-ufs-qmp-v3.ko,phy-qcom-ufs-qmp-v4-anarok.ko...
0xa696f819	ufs_qcom_phy_get_reset	phy-qcom-ufs-qmp-v3.ko,phy-qcom-ufs-qmp-v4-anarok.ko,phy-qcom-ufs-qmp-v4-cape.ko...
0x23eed4ab	ufs_qcom_phy_init_clks	phy-qcom-ufs-qmp-14nm.ko,phy-qcom-ufs-qmp-v3.ko,phy-qcom-ufs-qmp-v4-anarok.ko...
0xd660de79	ufs_qcom_phy_init_vregulators	phy-qcom-ufs-qmp-14nm.ko,phy-qcom-ufs-qmp-v3.ko,phy-qcom-ufs-qmp-v4-anarok.ko...
0x461824bf	ufs_qcom_phy_power_off	phy-qcom-ufs-qmp-14nm.ko,phy-qcom-ufs-qmp-v3.ko,phy-qcom-ufs-qmp-v4-anarok.ko...
0xbccb581c	ufs_qcom_phy_power_on	phy-qcom-ufs-qmp-14nm.ko,phy-qcom-ufs-qmp-v3.ko,phy-qcom-ufs-qmp-v4-anarok.ko...
0x551ea9c2	ufs_qcom_phy_set_src_clk_h8_enter	ufs_qcom.ko
0x4fdc7edd	ufs_qcom_phy_set_src_clk_h8_exit	ufs_qcom.ko
0x0cb80bbc	ufs_qcom_phy_set_tx_lane_enable	ufs_qcom.ko
0x670b9632	ufs_qcom_phy_write_tbl	phy-qcom-ufs-qmp-v3.ko,phy-qcom-ufs-qmp-v4-anarok.ko,phy-qcom-ufs-qmp-v4-cape.ko...
0x655de6d3	ufshcd_auto_hibern8_update	ufs_qcom.ko
0xeca23b90	ufshcd_dme_get_attr	ufs_qcom.ko
0xfd25511e	ufshcd_dme_set_attr	ufs_qcom.ko
0xacc625de	ufshcd_dump_regs	ufs_qcom.ko
0xd4f4154a	ufshcd_fixup_dev_quirks	ufs_qcom.ko
0x394883ac	ufshcd_get_local_unipro_ver	ufs_qcom.ko
0xf9f87a2d	ufshcd_hold	ufs_qcom.ko,ufshcd-crypto-qti.ko
0xbd48ba40	ufshcd_pltfrm_init	ufs_qcom.ko
0x7a9a70af	ufshcd_pltfrm_resume	ufs_qcom.ko
0x22de73b4	ufshcd_pltfrm_runtime_idle	ufs_qcom.ko
0x7dc1519a	ufshcd_pltfrm_runtime_resume	ufs_qcom.ko
0x4d556e99	ufshcd_pltfrm_runtime_suspend	ufs_qcom.ko
0x1be1f19b	ufshcd_pltfrm_suspend	ufs_qcom.ko
0x8360b8e1	ufshcd_qti_hba_init_crypto_capabilities	ufs_qcom.ko
0xd97adffe	ufshcd_query_attr	ufs_qcom.ko
0x317d0478	ufshcd_query_descriptor_retry	ufs_qcom.ko
0x5412f73f	ufshcd_query_flag	ufs_qcom.ko
0x94be9781	ufshcd_release	ufs_qcom.ko,ufshcd-crypto-qti.ko
0xe7e54b4d	ufshcd_remove	ufs_qcom.ko
0x3b63dc4d	ufshcd_shutdown	ufs_qcom.ko
0xdee10afe	ufshcd_uic_hibern8_enter	ufs_qcom.ko
0xf00350ef	ufshcd_uic_hibern8_exit	ufs_qcom.ko
0x8c45317e	uio_unregister_device	msm_sharedmem.ko
0xc2b09a26	unlock_page	block2mtd.ko,zsmalloc.ko
0x812f15a4	unmap_mapping_range	msm_drm.ko
0xb5a459dc	unregister_blkdev	mtd_blkdevs.ko,zram.ko
0x6091b333	unregister_chrdev_region	audio_pkt_dlkm.ko,audpkt_ion_dlkm.ko,coresight-tmc.ko...
0x2d1996a9	unregister_console	stm_console.ko
0x121d958a	unregister_die_notifier	qcom_wdt_core.ko
0x81f372a2	unregister_ftrace_export	stm_ftrace.ko
0x16d662d9	unregister_hboost_event_notifier	qcom-hv-haptics.ko
0x2fe252cc	unregister_inet6addr_notifier	qca_cld3_adrastea.ko,rmnet_core.ko
0xfe029963	unregister_inetaddr_notifier	qca_cld3_adrastea.ko,rmnet_core.ko
0x8ea54251	unregister_kretprobe	dwc3-msm.ko
0x96980c12	unregister_mtd_user	mtd_blkdevs.ko,mtdoops.ko
0xa97100cf	unregister_netdev	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0x9fdecc31	unregister_netdevice_many	rmnet_core.ko
0x9d0d6206	unregister_netdevice_notifier	cfg80211.ko,qca_cld3_adrastea.ko,rmnet_aps.ko...
0x46d711bc	unregister_netdevice_queue	qca_cld3_adrastea.ko,rmnet_core.ko,wil6210.ko
0x4fe1eddf	unregister_netevent_notifier	qca_cld3_adrastea.ko
0xc617f82c	unregister_oom_notifier	rmnet_shs.ko
0x5e8f0403	unregister_pernet_device	cfg80211.ko
0x7681946c	unregister_pm_notifier	cnss2.ko,ipam.ko,qti_qmi_sensor_v2.ko...
0x89b60a3b	unregister_qdisc	rmnet_sch.ko
0xac1a55be	unregister_reboot_notifier	cnss2.ko,mtd.ko,mtdoops.ko...
0x40d59096	unregister_restart_handler	pinctrl-msm.ko,qcom_wdt_core.ko
0x31c8e272	unregister_rpmsg_driver	cdsprm.ko,frpc-adsprpc.ko,glink_pkt.ko...
0x07289c89	unregister_shrinker	msm_kgsl.ko,zsmalloc.ko
0xd691c6a9	unregister_sysctl_table	hung_task_enh.ko,qca_cld3_adrastea.ko
0xf8c1938f	unregister_ucsi_glink_notifier	fsa4480-i2c.ko
0x835c640b	unregister_xiaomi_touch_client	goodix_core.ko
0xcf2a6966	up	camera.ko
0x6b50e951	up_read	camera.ko,cnss2.ko,frpc-adsprpc.ko...
0x20d81059	up_write	camera.ko,cnss2.ko,pmic_glink.ko...
0x81c78e3f	update_devfreq	msm_kgsl.ko
0x4e38d984	update_rq_clock	sched-walt.ko
0xcfba1162	usb_add_phy_dev	phy-generic.ko,phy-msm-snps-hs.ko,phy-msm-ssusb-qmp.ko...
0xe3356712	usb_alloc_coherent	snd-usb-audio-qmi.ko
0x7a4ba182	usb_alloc_dev	lvstest.ko
0x3e498793	usb_alloc_urb	lvstest.ko
0x8b54e014	usb_assign_descriptors	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x7803609d	usb_bam_alloc_fifos	usb_f_qdss.ko
0x69d80ab0	usb_bam_connect	usb_f_qdss.ko
0xe7838d88	usb_bam_disconnect_pipe	usb_f_qdss.ko
0x1ba2ffc4	usb_bam_free_fifos	usb_f_qdss.ko
0xca94d11c	usb_bam_get_bam_type	usb_f_qdss.ko
0xb9793ee5	usb_bam_get_connection_idx	usb_f_qdss.ko
0xf9082baf	usb_composite_setup_continue	usb_f_gsi.ko
0xcd484eb7	usb_control_msg	ehset.ko,lvstest.ko
0x4531624f	usb_decode_ctrl	dwc3-msm.ko
0x3713f090	usb_deregister	asix.ko,ax88179_178a.ko,ehset.ko...
0x880d48e4	usb_ep_alloc_request	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x70832c42	usb_ep_autoconfig	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0xbadfaba7	usb_ep_dequeue	usb_f_ccid.ko,usb_f_qdss.ko
0x1aec8cdd	usb_ep_disable	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x2dbea237	usb_ep_enable	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x1d6766db	usb_ep_free_request	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0xd4616fc7	usb_ep_queue	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x8310b89e	usb_ep_set_halt	usb_f_cdev.ko,usb_f_gsi.ko
0x8eae8dfd	usb_find_common_endpoints	lvstest.ko
0x46d166aa	usb_free_all_descriptors	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x49338ae3	usb_free_coherent	snd-usb-audio-qmi.ko
0xca0bf864	usb_free_urb	lvstest.ko
0x0f3a28dd	usb_function_register	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x012df4f3	usb_function_unregister	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x1e6d7696	usb_gadget_connect	dwc3-msm.ko
0x6226724f	usb_gadget_disconnect	dwc3-msm.ko
0xcedd2b6e	usb_gadget_wakeup	dwc3-msm.ko,usb_f_gsi.ko
0xcc18a48f	usb_gsi_ep_op	usb_f_gsi.ko
0x339c813f	usb_ifnum_to_if	snd-usb-audio-qmi.ko
0x574f51d3	usb_interface_id	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x9c1af30f	usb_phy_set_charger_current	dwc3-msm.ko
0xb2484436	usb_poison_urb	lvstest.ko
0xfce881f4	usb_put_dev	lvstest.ko
0x15993252	usb_put_function_instance	usb_f_ccid.ko,usb_f_cdev.ko,usb_f_diag.ko...
0x3a9661c9	usb_qdss_alloc_req	coresight-tmc.ko,qdss_bridge.ko
0xa3d8f896	usb_qdss_close	coresight-tmc.ko,qdss_bridge.ko
0x10fbf98f	usb_qdss_free_req	coresight-tmc.ko,qdss_bridge.ko
0xa9291910	usb_qdss_open	coresight-tmc.ko,qdss_bridge.ko
0x16b296f3	usb_qdss_write	coresight-tmc.ko,qdss_bridge.ko
0x8ef88460	usb_register_driver	asix.ko,ax88179_178a.ko,ehset.ko...
0x89bbafc6	usb_register_notify	dwc3-msm.ko
0xf6d7a707	usb_remove_phy	phy-generic.ko,phy-msm-snps-hs.ko,phy-msm-ssusb-qmp.ko...
0x7652f247	usb_role_switch_find_by_fwnode	dwc3-msm.ko
0x1690b503	usb_role_switch_get_drvdata	dwc3-msm.ko
0xd918957c	usb_role_switch_register	dwc3-msm.ko
0xd5474690	usb_role_switch_set_role	dwc3-msm.ko
0x2882d40e	usb_role_switch_unregister	dwc3-msm.ko
0xa9ef828c	usb_set_device_state	lvstest.ko
0x77ae495d	usb_speed_string	dwc3-msm.ko
0xd63d6baf	usb_string_id	usb_f_cdev.ko,usb_f_gsi.ko,usb_f_qdss.ko
0x7e007410	usb_submit_urb	lvstest.ko
0x811dc334	usb_unregister_notify	dwc3-msm.ko
0x29b080fc	usbnet_change_mtu	asix.ko
0x0ff76f05	usbnet_disconnect	asix.ko,ax88179_178a.ko
0xc9eac17c	usbnet_get_drvinfo	asix.ko
0xf4f15b5b	usbnet_get_endpoints	asix.ko,ax88179_178a.ko
0xd7a67954	usbnet_get_link	asix.ko
0x380a7431	usbnet_get_link_ksettings	asix.ko
0xf3d72f22	usbnet_get_msglevel	asix.ko,ax88179_178a.ko
0x215193d5	usbnet_get_stats64	asix.ko,ax88179_178a.ko
0xb1cd063c	usbnet_link_change	asix.ko,ax88179_178a.ko
0x6c1511e8	usbnet_nway_reset	asix.ko,ax88179_178a.ko
0xc3a67b97	usbnet_open	asix.ko,ax88179_178a.ko
0xde28ecc9	usbnet_probe	asix.ko,ax88179_178a.ko
0x2964220d	usbnet_read_cmd	asix.ko,ax88179_178a.ko
0x8e53eb27	usbnet_read_cmd_nopm	asix.ko,ax88179_178a.ko
0xb8a6dd7e	usbnet_resume	asix.ko,ax88179_178a.ko
0x7259d95e	usbnet_set_link_ksettings	asix.ko
0x7f387937	usbnet_set_msglevel	asix.ko,ax88179_178a.ko
0xcdd5b8b2	usbnet_skb_return	asix.ko,ax88179_178a.ko
0xf39235cd	usbnet_start_xmit	asix.ko,ax88179_178a.ko
0xf92f93f3	usbnet_stop	asix.ko,ax88179_178a.ko
0x075b826b	usbnet_suspend	asix.ko,ax88179_178a.ko
0x2c5d3733	usbnet_tx_timeout	asix.ko,ax88179_178a.ko
0x29e590f9	usbnet_unlink_rx_urbs	asix.ko
0xa88a6b99	usbnet_update_max_qlen	asix.ko,ax88179_178a.ko
0x6df8715a	usbnet_write_cmd	asix.ko,ax88179_178a.ko
0x3e2f2f49	usbnet_write_cmd_async	asix.ko,ax88179_178a.ko
0x2ccb9d2d	usbnet_write_cmd_nopm	asix.ko,ax88179_178a.ko
0x12a38747	usleep_range	asix.ko,aw882xx_dlkm.ko,bt_fm_slim.ko...
0xb67fec0e	uuid_parse	gh_rm_drv.ko
0xb1161c5e	v4l2_compat_ioctl32	radio-i2c-rtc6226-qca.ko
0xe52b7238	v4l2_ctrl_find	msm_video.ko
0xb955ffde	v4l2_ctrl_handler_free	msm_drm.ko,msm_video.ko,radio-i2c-rtc6226-qca.ko
0x48598beb	v4l2_ctrl_handler_init_class	msm_drm.ko,msm_video.ko
0xfe70f9dd	v4l2_ctrl_handler_setup	msm_drm.ko
0xbef09d5c	v4l2_ctrl_new_custom	msm_drm.ko,msm_video.ko
0x3da5d575	v4l2_ctrl_new_std	msm_drm.ko,msm_video.ko
0x663d2402	v4l2_ctrl_new_std_menu	msm_video.ko
0x6cd98629	v4l2_device_register	camera.ko,msm_drm.ko,msm_video.ko...
0x385661da	v4l2_device_register_subdev	camera.ko
0xe690bb6b	v4l2_device_unregister	camera.ko,msm_drm.ko,msm_video.ko...
0x1ddcdfef	v4l2_device_unregister_subdev	camera.ko
0xcb01d998	v4l2_event_dequeue	msm_video.ko
0x3a54f024	v4l2_event_pending	camera.ko,msm_video.ko
0x9a178788	v4l2_event_queue	camera.ko
0x972d372d	v4l2_event_queue_fh	msm_video.ko
0x1d367307	v4l2_event_subscribe	camera.ko,msm_video.ko
0x9f4125f7	v4l2_event_unsubscribe	camera.ko,msm_video.ko
0xd9db2e55	v4l2_fh_add	msm_drm.ko,msm_video.ko
0x8a86946c	v4l2_fh_del	msm_drm.ko,msm_video.ko
0xb007f7ca	v4l2_fh_exit	msm_drm.ko,msm_video.ko
0x35d6e3e8	v4l2_fh_init	msm_drm.ko,msm_video.ko
0x45171035	v4l2_fh_open	camera.ko
0x69a9a3ab	v4l2_fh_release	camera.ko
0x8b075cad	v4l2_m2m_buf_queue	msm_drm.ko
0xd0d42e4c	v4l2_m2m_buf_remove	msm_drm.ko
0x49354d39	v4l2_m2m_ctx_init	msm_drm.ko
0x04b7ae0c	v4l2_m2m_ctx_release	msm_drm.ko
0x35202f21	v4l2_m2m_dqbuf	msm_drm.ko
0xd82fa258	v4l2_m2m_get_vq	msm_drm.ko
0x730f2eae	v4l2_m2m_init	msm_drm.ko
0x589c9e9f	v4l2_m2m_job_finish	msm_drm.ko
0xdc783b70	v4l2_m2m_next_buf	msm_drm.ko
0x0be15335	v4l2_m2m_poll	msm_drm.ko
0xffdfd145	v4l2_m2m_qbuf	msm_drm.ko
0xa210f387	v4l2_m2m_querybuf	msm_drm.ko
0xc6fca5ad	v4l2_m2m_release	msm_drm.ko
0xd4345c6e	v4l2_m2m_reqbufs	msm_drm.ko
0xfc5be2fd	v4l2_m2m_streamoff	msm_drm.ko
0x33162a83	v4l2_m2m_streamon	msm_drm.ko
0x8ff063ec	v4l2_m2m_try_schedule	msm_drm.ko
0x81f0747c	v4l2_s_ctrl	msm_video.ko
0x79ef8d9e	v4l2_subdev_call_wrappers	camera.ko
0x6a0a6a61	v4l2_subdev_init	camera.ko
0xc56a41e6	vabits_actual	arm_smmu.ko,camera.ko,cfg80211.ko...
0x171bbe32	vb2_buffer_done	msm_drm.ko,msm_video.ko
0x189bbdb6	vb2_dqbuf	msm_video.ko
0xb43f5074	vb2_ops_wait_finish	msm_drm.ko
0x4517b427	vb2_ops_wait_prepare	msm_drm.ko
0xb579f1b3	vb2_qbuf	msm_video.ko
0xe690b40a	vb2_queue_init	msm_drm.ko,msm_video.ko
0x444004dd	vb2_queue_release	msm_video.ko
0x7328de08	vb2_reqbufs	msm_video.ko
0x19d4eba6	vb2_streamoff	msm_video.ko
0x1bd32790	vb2_streamon	msm_video.ko
0x5b3ba886	vchan_dma_desc_free_list	bam_dma.ko,gpi.ko
0xaf3e8b73	vchan_find_desc	bam_dma.ko
0xcfce6cca	vchan_init	bam_dma.ko,gpi.ko
0x1071689b	vchan_tx_desc_free	bam_dma.ko,gpi.ko
0x8daa6aeb	vchan_tx_submit	bam_dma.ko,gpi.ko
0x02c33200	verify_pkcs7_signature	cfg80211.ko
0x999e8297	vfree	aw882xx_dlkm.ko,camera.ko,coresight-tmc.ko...
0x04207749	video_devdata	camera.ko,msm_drm.ko,msm_video.ko...
0xa0b2d8ce	video_device_alloc	camera.ko,msm_drm.ko
0x284b3c6c	video_device_release	camera.ko,msm_drm.ko
0xf068dddb	video_device_release_empty	camera.ko,radio-i2c-rtc6226-qca.ko
0x7207d3a9	video_ioctl2	camera.ko,msm_drm.ko,msm_video.ko...
0xa16f80e7	video_unregister_device	camera.ko,msm_drm.ko,msm_video.ko...
0x2c91e17c	vm_get_page_prot	msm_drm.ko
0xf63a5071	vm_insert_page	msm_kgsl.ko
0xf649827c	vm_iomap_memory	ipam.ko,stm_core.ko
0x4d5c563e	vm_map_pages	qcom_iommu_util.ko
0x6513ba54	vm_node_stat	minidump.ko,msm_sysstats.ko
0x02ba1187	vm_zone_stat	minidump.ko,msm_sysstats.ko
0xd6ee688f	vmalloc	camera.ko,coresight-tmc.ko,focaltech_3683g.ko...
0x7ccb0ada	vmalloc_nr_pages	msm_sysstats.ko
0x5e0556c0	vmalloc_to_page	minidump.ko,qca_cld3_adrastea.ko,qcom_iommu_util.ko
0x3744cf36	vmalloc_to_pfn	qcom_iommu_util.ko
0x1270d593	vmap	coresight-tmc.ko,msm_drm.ko,msm_kgsl.ko...
0x90576ec4	vmemdup_user	ipam.ko
0xe507fb4f	vmf_insert_mixed	msm_drm.ko
0x79d7c537	vmf_insert_pfn	msm_kgsl.ko
0x715a5ed0	vprintk	camera.ko,qca_cld3_adrastea.ko
0xaa0c318b	vscnprintf	camera.ko,qca_cld3_adrastea.ko
0x00148653	vsnprintf	camera.ko,i2c-msm-geni.ko,msm-geni-se.ko...
0x94961283	vunmap	coresight-tmc.ko,msm_drm.ko,msm_kgsl.ko...
0x40a9b349	vzalloc	aw882xx_dlkm.ko,camera.ko,ipam.ko...
0x25974000	wait_for_completion	camera.ko,cdsprm.ko,cnss2.ko...
0x2e3bcce2	wait_for_completion_interruptible	cnss2.ko,focaltech_fts.ko,frpc-adsprpc.ko...
0xf02aa937	wait_for_completion_interruptible_timeout	glink_pkt.ko,slim-qcom-ngd-ctrl.ko
0x20463df4	wait_for_completion_killable	cnss2.ko
0x4a3ad70e	wait_for_completion_timeout	altmode-glink.ko,camera.ko,cnss2.ko...
0x4484a5a4	wait_for_device_probe	block2mtd.ko
0xbadfcacf	wait_on_page_bit	zsmalloc.ko
0xb308c97d	wait_woken	ipam.ko
0xf6abaae1	wake_up_if_idle	qcom_lpm.ko,sched-walt.ko
0xf1b48dad	wake_up_process	camera.ko,cdsprm.ko,gh_rm_drv.ko...
0xc8f57c94	wakeup_source_register	camera.ko,cnss2.ko,focaltech_3683g.ko...
0x720f91c0	wakeup_source_unregister	camera.ko,cnss2.ko,focaltech_3683g.ko...
0x887d656c	walt_pause_cpus	hyp_core_ctl.ko,thermal_pause.ko
0x5fb43d01	walt_resume_cpus	hyp_core_ctl.ko,thermal_pause.ko
0xf22805bf	wcd_cal_create_hwdep	wcd937x_dlkm.ko,wcd938x_dlkm.ko
0xcd85cd4a	wcd_cls_h_fsm	wcd937x_dlkm.ko,wcd938x_dlkm.ko
0x9df709eb	wcd_cls_h_init	wcd937x_dlkm.ko,wcd938x_dlkm.ko
0x72ebb6e9	wcd_clsh_set_hph_mode	wcd938x_dlkm.ko
